127.0.0.1, 2010-02-15 09:18:12, GET, /, HTTP/1.1, 303, 0.000953
127.0.0.1, 2010-02-15 15:39:37, GET, /myapp/default/second, HTTP/1.1, 500, 0.025886
127.0.0.1, 2010-02-15 15:39:39, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-39-37.c1bcee2f-5cd4-475a-89a4-251faf93a4f6, HTTP/1.1, 200, 0.051095
127.0.0.1, 2010-02-15 15:39:44, GET, /myapp/default/first, HTTP/1.1, 200, 0.016437
127.0.0.1, 2010-02-15 15:39:47, GET, /myapp/default/first, HTTP/1.1, 303, 0.011101
127.0.0.1, 2010-02-15 15:39:47, GET, /myapp/default/second, HTTP/1.1, 500, 0.015669
127.0.0.1, 2010-02-15 15:40:27, GET, /myapp/default/second, HTTP/1.1, 500, 0.042708
127.0.0.1, 2010-02-15 15:40:27, GET, /myapp/default/second, HTTP/1.1, 500, 0.014514
127.0.0.1, 2010-02-15 15:40:30, GET, /myapp/default/first, HTTP/1.1, 200, 0.016898
127.0.0.1, 2010-02-15 15:40:33, GET, /myapp/default/first, HTTP/1.1, 303, 0.012757
127.0.0.1, 2010-02-15 15:40:33, GET, /myapp/default/second, HTTP/1.1, 500, 0.008114
127.0.0.1, 2010-02-15 15:40:36, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-40-33.f2474cbe-4d1a-4a4a-a1e1-86c74c81246a, HTTP/1.1, 200, 0.037384
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-40-33.f2474cbe-4d1a-4a4a-a1e1-86c74c81246a, HTTP/1.1, 200, 0.039837
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/static/calendar.js, HTTP/1.1, 304, 0.000555
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/static/calendar.css, HTTP/1.1, 304, 0.000684
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/static/styles.css, HTTP/1.1, 304, 0.000486
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/static/jquery.js, HTTP/1.1, 304, 0.007874
127.0.0.1, 2010-02-15 15:41:00, GET, /admin/static/title.png, HTTP/1.1, 304, 0.000510
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-40-33.f2474cbe-4d1a-4a4a-a1e1-86c74c81246a, HTTP/1.1, 200, 0.036177
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/static/jquery.js, HTTP/1.1, 304, 0.000537
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/static/calendar.css, HTTP/1.1, 304, 0.000533
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/static/calendar.js, HTTP/1.1, 304, 0.000614
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/static/styles.css, HTTP/1.1, 304, 0.000391
127.0.0.1, 2010-02-15 15:41:02, GET, /admin/static/title.png, HTTP/1.1, 304, 0.000467
127.0.0.1, 2010-02-15 15:41:03, GET, /myapp/default/second, HTTP/1.1, 500, 0.009849
127.0.0.1, 2010-02-15 15:41:04, GET, /myapp/default/second, HTTP/1.1, 500, 0.010127
127.0.0.1, 2010-02-15 15:41:05, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-41-04.347efa1d-6db7-4acd-8d05-bac16f2b2a8a, HTTP/1.1, 200, 0.034277
127.0.0.1, 2010-02-15 15:41:25, GET, /myapp/default/second, HTTP/1.1, 500, 0.017013
127.0.0.1, 2010-02-15 15:41:57, GET, /myapp/default/second, HTTP/1.1, 500, 0.017542
127.0.0.1, 2010-02-15 15:42:39, GET, /myapp/default/second, HTTP/1.1, 500, 0.025041
127.0.0.1, 2010-02-15 15:43:05, GET, /myapp/default/second, HTTP/1.1, 500, 0.029010
127.0.0.1, 2010-02-15 15:43:05, GET, /myapp/default/second, HTTP/1.1, 500, 0.017953
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/default/second, HTTP/1.1, 303, 0.009955
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/default/first, HTTP/1.1, 200, 0.021337
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/jquery.js, HTTP/1.1, 304, 0.000669
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/calendar.css, HTTP/1.1, 304, 0.000940
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/calendar.js, HTTP/1.1, 304, 0.000453
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/base.css, HTTP/1.1, 304, 0.000401
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/background.gif, HTTP/1.1, 304, 0.000709
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/header.gif, HTTP/1.1, 304, 0.000555
127.0.0.1, 2010-02-15 15:43:26, GET, /myapp/static/menu.gif, HTTP/1.1, 304, 0.000402
127.0.0.1, 2010-02-15 15:43:29, GET, /myapp/default/first, HTTP/1.1, 303, 0.009079
127.0.0.1, 2010-02-15 15:43:29, GET, /myapp/default/second, HTTP/1.1, 303, 0.008248
127.0.0.1, 2010-02-15 15:43:29, GET, /myapp/default/first, HTTP/1.1, 200, 0.015949
127.0.0.1, 2010-02-15 15:43:56, GET, /myapp/default/first, HTTP/1.1, 303, 0.011490
127.0.0.1, 2010-02-15 15:43:56, GET, /myapp/default/second, HTTP/1.1, 303, 0.007726
127.0.0.1, 2010-02-15 15:43:56, GET, /myapp/default/first, HTTP/1.1, 200, 0.015915
127.0.0.1, 2010-02-15 15:44:01, GET, /myapp/default/first, HTTP/1.1, 200, 0.024032
127.0.0.1, 2010-02-15 15:44:07, GET, /myapp/default/first, HTTP/1.1, 303, 0.012820
127.0.0.1, 2010-02-15 15:44:07, GET, /myapp/default/second, HTTP/1.1, 303, 0.007887
127.0.0.1, 2010-02-15 15:44:07, GET, /myapp/default/first, HTTP/1.1, 200, 0.015249
127.0.0.1, 2010-02-15 15:45:25, GET, /myapp/default/first, HTTP/1.1, 303, 0.016834
127.0.0.1, 2010-02-15 15:45:25, GET, /myapp/default/second, HTTP/1.1, 500, 0.016310
127.0.0.1, 2010-02-15 15:45:27, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.15-45-25.5bc67bc2-bc21-47ea-9476-dc3bdc5f2e03, HTTP/1.1, 200, 0.053993
127.0.0.1, 2010-02-15 15:45:32, GET, /myapp/default/first, HTTP/1.1, 200, 0.018343
127.0.0.1, 2010-02-15 15:45:55, GET, /myapp/default/first, HTTP/1.1, 303, 0.012450
127.0.0.1, 2010-02-15 15:45:55, GET, /myapp/default/second, HTTP/1.1, 200, 0.017191
127.0.0.1, 2010-02-15 15:45:56, GET, /myapp/default/first, HTTP/1.1, 200, 0.017036
127.0.0.1, 2010-02-15 15:45:58, GET, /myapp/default/second, HTTP/1.1, 200, 0.019292
127.0.0.1, 2010-02-15 15:46:00, GET, /myapp/default/first, HTTP/1.1, 200, 0.021365
127.0.0.1, 2010-02-15 15:46:03, GET, /myapp/default/first, HTTP/1.1, 200, 0.018277
127.0.0.1, 2010-02-15 15:46:09, GET, /myapp/default/first, HTTP/1.1, 200, 0.017745
127.0.0.1, 2010-02-15 15:46:29, GET, /myapp/default/second, HTTP/1.1, 200, 0.019412
127.0.0.1, 2010-02-15 15:46:31, GET, /myapp/default/first, HTTP/1.1, 200, 0.020051
127.0.0.1, 2010-02-15 15:46:34, GET, /myapp/default/first, HTTP/1.1, 303, 0.009070
127.0.0.1, 2010-02-15 15:46:34, GET, /myapp/default/second, HTTP/1.1, 200, 0.015573
127.0.0.1, 2010-02-15 15:52:00, GET, /myapp/default/first, HTTP/1.1, 200, 0.021934
127.0.0.1, 2010-02-15 15:52:02, GET, /myapp/default/first, HTTP/1.1, 200, 0.022006
127.0.0.1, 2010-02-15 15:52:04, GET, /myapp/default/first, HTTP/1.1, 200, 0.022441
127.0.0.1, 2010-02-15 15:52:05, GET, /myapp/default/first, HTTP/1.1, 200, 0.018105
127.0.0.1, 2010-02-15 15:52:08, GET, /myapp/default/second, HTTP/1.1, 200, 0.026674
127.0.0.1, 2010-02-15 15:52:13, GET, /myapp/default/first, HTTP/1.1, 200, 0.015501
127.0.0.1, 2010-02-15 15:52:15, GET, /myapp/default/first, HTTP/1.1, 303, 0.009212
127.0.0.1, 2010-02-15 15:52:15, GET, /myapp/default/second, HTTP/1.1, 200, 0.017819
127.0.0.1, 2010-02-15 15:52:17, GET, /myapp/default/first, HTTP/1.1, 200, 0.017171
127.0.0.1, 2010-02-15 15:52:19, GET, /myapp/default/first, HTTP/1.1, 200, 0.019135
127.0.0.1, 2010-02-15 15:52:36, GET, /myapp/default/first, HTTP/1.1, 303, 0.010253
127.0.0.1, 2010-02-15 15:52:36, GET, /myapp/default/second, HTTP/1.1, 200, 0.016217
127.0.0.1, 2010-02-15 15:52:52, GET, /myapp/default/first, HTTP/1.1, 200, 0.016865
127.0.0.1, 2010-02-15 15:52:54, GET, /myapp/default/first, HTTP/1.1, 200, 0.018739
127.0.0.1, 2010-02-15 15:52:57, GET, /myapp/default/second, HTTP/1.1, 200, 0.016837
127.0.0.1, 2010-02-15 15:53:03, GET, /myapp/default/first, HTTP/1.1, 200, 0.021400
127.0.0.1, 2010-02-15 15:53:06, GET, /myapp/default/first, HTTP/1.1, 200, 0.017929
127.0.0.1, 2010-02-15 16:01:29, GET, /myapp/default/first, HTTP/1.1, 500, 0.022458
127.0.0.1, 2010-02-15 16:01:31, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.16-01-29.b01234ae-6ac7-48fe-bf7d-c22237c8b6ae, HTTP/1.1, 200, 0.063456
127.0.0.1, 2010-02-15 16:01:39, GET, /myapp/default/first, HTTP/1.1, 500, 0.016977
127.0.0.1, 2010-02-15 16:01:42, GET, /myapp/default/first, HTTP/1.1, 500, 0.018710
127.0.0.1, 2010-02-15 16:01:43, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.16-01-42.2aaf8051-27a5-4d7c-aec8-8d97dbd2eff6, HTTP/1.1, 200, 0.049978
127.0.0.1, 2010-02-15 16:02:13, GET, /myapp/default/first, HTTP/1.1, 500, 0.024642
127.0.0.1, 2010-02-15 16:02:15, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.16-02-13.adf99694-4ec8-421b-adf3-007523ccf6e4, HTTP/1.1, 200, 0.051020
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/default/ticket/myapp/127.0.0.1.2010-02-15.16-02-13.adf99694-4ec8-421b-adf3-007523ccf6e4, HTTP/1.1, 200, 0.049535
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/static/jquery.js, HTTP/1.1, 304, 0.000625
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/static/calendar.css, HTTP/1.1, 304, 0.000658
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/static/calendar.js, HTTP/1.1, 304, 0.000437
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/static/styles.css, HTTP/1.1, 304, 0.000408
127.0.0.1, 2010-02-15 16:02:43, GET, /admin/static/title.png, HTTP/1.1, 304, 0.000522
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/default/first, HTTP/1.1, 200, 0.018983
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/jquery.js, HTTP/1.1, 304, 0.001279
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/calendar.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/base.css, HTTP/1.1, 304, 0.000661
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/calendar.css, HTTP/1.1, 304, 0.000387
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/background.gif, HTTP/1.1, 304, 0.000690
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/header.gif, HTTP/1.1, 304, 0.000455
127.0.0.1, 2010-02-15 16:02:47, GET, /myapp/static/menu.gif, HTTP/1.1, 304, 0.000436
127.0.0.1, 2010-02-15 16:02:50, POST, /myapp/default/first, HTTP/1.1, 303, 0.010726
127.0.0.1, 2010-02-15 16:02:50, GET, /myapp/default/second, HTTP/1.1, 200, 0.015774
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/default/first, HTTP/1.1, 200, 0.017901
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/jquery.js, HTTP/1.1, 304, 0.001006
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/base.css, HTTP/1.1, 304, 0.000438
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/calendar.js, HTTP/1.1, 304, 0.000594
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/calendar.css, HTTP/1.1, 304, 0.000414
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/background.gif, HTTP/1.1, 304, 0.000703
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/header.gif, HTTP/1.1, 304, 0.000443
127.0.0.1, 2010-02-15 16:02:53, GET, /myapp/static/menu.gif, HTTP/1.1, 304, 0.000405
127.0.0.1, 2010-02-15 16:02:56, POST, /myapp/default/first, HTTP/1.1, 200, 0.020439
127.0.0.1, 2010-02-15 16:03:06, POST, /myapp/default/first, HTTP/1.1, 303, 0.015000
127.0.0.1, 2010-02-15 16:03:06, GET, /myapp/default/second, HTTP/1.1, 200, 0.016690
127.0.0.1, 2010-02-15 16:03:09, GET, /myapp/default/second, HTTP/1.1, 200, 0.019536
127.0.0.1, 2010-02-15 16:03:12, POST, /myapp/default/first, HTTP/1.1, 200, 0.030337
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/jquery.js, HTTP/1.1, 200, 0.001344
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/calendar.css, HTTP/1.1, 200, 0.000562
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/calendar.js, HTTP/1.1, 200, 0.000486
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/base.css, HTTP/1.1, 200, 0.000426
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/background.gif, HTTP/1.1, 200, 0.000747
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/menu.gif, HTTP/1.1, 200, 0.000659
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/header.gif, HTTP/1.1, 200, 0.000781
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/menu.gif, HTTP/1.1, 200, 0.000490
127.0.0.1, 2010-02-15 16:03:12, GET, /myapp/static/header.gif, HTTP/1.1, 200, 0.000405
127.0.0.1, 2010-02-15 16:03:13, GET, /myapp/default/first, HTTP/1.1, 200, 0.019443
127.0.0.1, 2010-02-15 16:03:17, GET, /myapp/default/second, HTTP/1.1, 200, 0.019390
127.0.0.1, 2010-02-15 16:03:36, GET, /myapp/default/first, HTTP/1.1, 200, 0.020048
127.0.0.1, 2010-02-15 16:03:38, GET, /myapp/default/first, HTTP/1.1, 200, 0.019743
127.0.0.1, 2010-02-15 16:03:41, GET, /myapp/default/second, HTTP/1.1, 200, 0.019111
127.0.0.1, 2010-02-15 16:03:43, GET, /myapp/default/first, HTTP/1.1, 200, 0.019709
127.0.0.1, 2010-02-15 16:08:58, GET, /myapp/default/index, HTTP/1.1, 200, 0.044457
127.0.0.1, 2010-02-15 16:08:59, GET, /myapp/default/first, HTTP/1.1, 200, 0.019399
127.0.0.1, 2010-02-15 16:09:06, GET, /myapp/default/first, HTTP/1.1, 200, 0.022828
127.0.0.1, 2010-02-15 16:09:11, GET, /, HTTP/1.1, 303, 0.000766
127.0.0.1, 2010-02-15 16:09:11, GET, /welcome/default/index, HTTP/1.1, 200, 0.017320
127.0.0.1, 2010-02-15 16:09:18, GET, /admin/default/index, HTTP/1.1, 303, 0.006010
127.0.0.1, 2010-02-15 16:09:18, GET, /admin/default/site, HTTP/1.1, 200, 0.052371
127.0.0.1, 2010-02-15 16:09:18, POST, /admin/default/check_version, HTTP/1.1, 200, 0.170141
127.0.0.1, 2010-02-15 16:09:18, GET, /admin/default/twitter, HTTP/1.1, 200, 0.290217
127.0.0.1, 2010-02-15 16:10:19, POST, /admin/default/site, HTTP/1.1, 303, 0.105357
127.0.0.1, 2010-02-15 16:10:19, GET, /admin/default/design/images, HTTP/1.1, 200, 0.050841
127.0.0.1, 2010-02-15 16:11:50, GET, /admin/default/edit/images/models/db.py, HTTP/1.1, 200, 0.037533
127.0.0.1, 2010-02-15 16:11:50, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.060692
127.0.0.1, 2010-02-15 16:12:00, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.026375
127.0.0.1, 2010-02-16 09:16:58, GET, /images/appadmin, HTTP/1.1, 303, 0.989027
127.0.0.1, 2010-02-16 09:16:58, GET, /admin/default/index, HTTP/1.1, 200, 0.062486
127.0.0.1, 2010-02-16 09:17:02, POST, /admin/default/index, HTTP/1.1, 303, 0.032071
127.0.0.1, 2010-02-16 09:17:02, GET, /admin/default/site, HTTP/1.1, 200, 0.089936
127.0.0.1, 2010-02-16 09:17:02, POST, /admin/default/check_version, HTTP/1.1, 200, 0.080686
127.0.0.1, 2010-02-16 09:17:03, GET, /admin/default/twitter, HTTP/1.1, 200, 0.349322
127.0.0.1, 2010-02-16 09:17:09, GET, /images/default/index, HTTP/1.1, 200, 0.015669
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/jquery.js, HTTP/1.1, 200, 0.000895
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/calendar.css, HTTP/1.1, 200, 0.001200
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/calendar.js, HTTP/1.1, 200, 0.000908
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/base.css, HTTP/1.1, 200, 0.002062
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/background.gif, HTTP/1.1, 200, 0.000741
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/menu.gif, HTTP/1.1, 200, 0.000478
127.0.0.1, 2010-02-16 09:17:09, GET, /images/static/header.gif, HTTP/1.1, 200, 0.001909
127.0.0.1, 2010-02-16 09:17:13, GET, /admin/default/index, HTTP/1.1, 303, 0.005036
127.0.0.1, 2010-02-16 09:17:13, GET, /admin/default/site, HTTP/1.1, 200, 0.030741
127.0.0.1, 2010-02-16 09:17:14, GET, /admin/default/twitter, HTTP/1.1, 200, 0.256270
127.0.0.1, 2010-02-16 09:17:16, GET, /admin/default/design/images, HTTP/1.1, 200, 0.052958
127.0.0.1, 2010-02-16 09:17:19, GET, /admin/default/peek/images/controllers/appadmin.py, HTTP/1.1, 200, 0.081591
127.0.0.1, 2010-02-16 09:17:21, GET, /admin/default/design/images, HTTP/1.1, 200, 0.052854
127.0.0.1, 2010-02-16 09:17:29, GET, /admin/default/test/images/appadmin.py, HTTP/1.1, 200, 0.044431
127.0.0.1, 2010-02-16 09:17:29, POST, /images/appadmin/_TEST, HTTP/1.1, 200, 0.021736
127.0.0.1, 2010-02-16 09:17:33, GET, /admin/default/design/images, HTTP/1.1, 200, 0.050069
127.0.0.1, 2010-02-16 09:17:36, GET, /images/appadmin/index, HTTP/1.1, 200, 0.032078
127.0.0.1, 2010-02-16 09:19:13, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.064971
127.0.0.1, 2010-02-16 09:19:21, GET, /images/appadmin/insert/db/image, HTTP/1.1, 200, 0.040147
127.0.0.1, 2010-02-16 09:19:23, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.035532
127.0.0.1, 2010-02-16 09:19:24, GET, /images/appadmin/index, HTTP/1.1, 200, 0.031419
127.0.0.1, 2010-02-16 09:19:25, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.032289
127.0.0.1, 2010-02-16 09:19:27, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.034172
127.0.0.1, 2010-02-16 09:19:31, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.033882
127.0.0.1, 2010-02-16 09:19:32, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.032310
127.0.0.1, 2010-02-16 09:19:34, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.036187
127.0.0.1, 2010-02-16 09:19:34, GET, /images/appadmin/index, HTTP/1.1, 200, 0.032633
127.0.0.1, 2010-02-16 12:28:45, GET, /images/appadmin/insert/db/image, HTTP/1.1, 303, 0.043724
127.0.0.1, 2010-02-16 12:28:45, GET, /admin/default/index, HTTP/1.1, 200, 0.069828
127.0.0.1, 2010-02-16 12:28:49, POST, /admin/default/index, HTTP/1.1, 303, 0.025458
127.0.0.1, 2010-02-16 12:28:49, GET, /admin/default/site, HTTP/1.1, 200, 0.034515
127.0.0.1, 2010-02-16 12:28:49, POST, /admin/default/check_version, HTTP/1.1, 200, 0.151508
127.0.0.1, 2010-02-16 12:28:49, GET, /admin/default/twitter, HTTP/1.1, 200, 0.254501
127.0.0.1, 2010-02-16 12:28:52, GET, /images/default/index, HTTP/1.1, 200, 0.015885
127.0.0.1, 2010-02-16 12:28:54, GET, /images/default/index, HTTP/1.1, 200, 0.017664
127.0.0.1, 2010-02-16 12:28:56, GET, /images/default/index, HTTP/1.1, 200, 0.015456
127.0.0.1, 2010-02-16 12:28:58, GET, /admin/default/index, HTTP/1.1, 303, 0.006186
127.0.0.1, 2010-02-16 12:28:58, GET, /admin/default/site, HTTP/1.1, 200, 0.033419
127.0.0.1, 2010-02-16 12:28:58, GET, /admin/default/twitter, HTTP/1.1, 200, 0.133748
127.0.0.1, 2010-02-16 12:29:00, GET, /admin/default/design/images, HTTP/1.1, 200, 0.060586
127.0.0.1, 2010-02-16 12:29:06, GET, /images/appadmin/index, HTTP/1.1, 200, 0.031477
127.0.0.1, 2010-02-16 12:29:08, GET, /images/appadmin/insert/db/image, HTTP/1.1, 200, 0.032979
127.0.0.1, 2010-02-16 12:29:22, POST, /images/appadmin/insert/db/image, HTTP/1.1, 200, 0.128105
127.0.0.1, 2010-02-16 12:29:57, GET, /images/appadmin/index, HTTP/1.1, 200, 0.030171
127.0.0.1, 2010-02-16 12:29:58, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.033751
127.0.0.1, 2010-02-16 12:30:14, POST, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.045086
127.0.0.1, 2010-02-16 12:30:35, GET, /images/appadmin/index, HTTP/1.1, 200, 0.031623
127.0.0.1, 2010-02-16 12:30:36, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.055644
127.0.0.1, 2010-02-16 12:30:39, GET, /images/appadmin/download/db/image.file.8ce7b049e2f4cde6.49726f6e4d616e5f31392e6a7067.jpg, HTTP/1.1, 200, 0.013656
127.0.0.1, 2010-02-16 12:35:53, GET, /images/appadmin/update/db/image/1, HTTP/1.1, 200, 0.096459
127.0.0.1, 2010-02-16 12:35:53, GET, /images/appadmin/download/db/image.file.8ce7b049e2f4cde6.49726f6e4d616e5f31392e6a7067.jpg, HTTP/1.1, 200, 0.014564
127.0.0.1, 2010-02-16 12:36:13, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.041538
127.0.0.1, 2010-02-16 12:36:50, GET, /images/appadmin/update/db/image/1, HTTP/1.1, 200, 0.050352
127.0.0.1, 2010-02-16 12:36:50, GET, /images/appadmin/download/db/image.file.8ce7b049e2f4cde6.49726f6e4d616e5f31392e6a7067.jpg, HTTP/1.1, 200, 0.013250
127.0.0.1, 2010-02-16 12:36:52, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.035734
127.0.0.1, 2010-02-16 12:36:56, GET, /images/appadmin/insert/db/image, HTTP/1.1, 200, 0.032051
127.0.0.1, 2010-02-16 12:36:58, GET, /images/appadmin/index, HTTP/1.1, 200, 0.030793
127.0.0.1, 2010-02-16 12:36:59, GET, /images/appadmin/select/db, HTTP/1.1, 200, 0.034871
127.0.0.1, 2010-02-16 12:37:03, GET, /images/appadmin/index, HTTP/1.1, 200, 0.036594
127.0.0.1, 2010-02-16 12:37:04, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.035410
127.0.0.1, 2010-02-16 12:37:21, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 500, 0.045106
127.0.0.1, 2010-02-16 12:37:32, GET, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.033862
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/jquery.js, HTTP/1.1, 304, 0.000639
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/calendar.css, HTTP/1.1, 304, 0.000479
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/base.css, HTTP/1.1, 304, 0.000730
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/calendar.js, HTTP/1.1, 304, 0.002678
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/background.gif, HTTP/1.1, 304, 0.000855
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/header.gif, HTTP/1.1, 304, 0.000461
127.0.0.1, 2010-02-16 12:37:32, GET, /images/static/menu.gif, HTTP/1.1, 304, 0.000437
127.0.0.1, 2010-02-16 12:39:14, POST, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.044056
127.0.0.1, 2010-02-16 12:39:25, POST, /images/appadmin/insert/db/comment, HTTP/1.1, 200, 0.037059
127.0.0.1, 2010-02-16 12:40:34, GET, /admin/default/design/images, HTTP/1.1, 200, 0.093654
127.0.0.1, 2010-02-16 12:51:07, GET, /images/default/index, HTTP/1.1, 200, 0.022941
127.0.0.1, 2010-02-16 12:51:11, GET, /admin/default/design/images, HTTP/1.1, 200, 0.084762
127.0.0.1, 2010-02-16 14:24:21, GET, /admin/default/edit/images/views/default/index.html, HTTP/1.1, 303, 0.029872
127.0.0.1, 2010-02-16 14:24:21, GET, /admin/default/index, HTTP/1.1, 200, 0.046130
127.0.0.1, 2010-02-16 14:24:25, POST, /admin/default/index, HTTP/1.1, 303, 0.026492
127.0.0.1, 2010-02-16 14:24:25, GET, /admin/default/edit/images/views/default/index.html, HTTP/1.1, 200, 0.066165
127.0.0.1, 2010-02-16 14:24:25, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.017754
127.0.0.1, 2010-02-16 14:24:35, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.022842
127.0.0.1, 2010-02-16 14:28:35, GET, /admin/default/design/images, HTTP/1.1, 200, 0.060704
127.0.0.1, 2010-02-16 14:28:48, GET, /images/default/index, HTTP/1.1, 200, 0.015693
127.0.0.1, 2010-02-16 14:29:02, GET, /images/default/show/1, HTTP/1.1, 400, 0.011267
127.0.0.1, 2010-02-16 14:29:04, GET, /images/default/index, HTTP/1.1, 200, 0.018085
127.0.0.1, 2010-02-16 14:32:13, GET, /images/default/show/1, HTTP/1.1, 500, 0.015247
127.0.0.1, 2010-02-16 14:32:14, GET, /images/default/index, HTTP/1.1, 200, 0.018024
127.0.0.1, 2010-02-16 14:33:32, GET, /images/default/show/1, HTTP/1.1, 500, 0.013933
127.0.0.1, 2010-02-16 14:33:33, GET, /admin/default/ticket/images/127.0.0.1.2010-02-16.14-33-32.079c0d2a-2cc8-4a55-b2a1-62096ce78127, HTTP/1.1, 200, 0.041897
127.0.0.1, 2010-02-16 14:33:42, GET, /images/default/index, HTTP/1.1, 200, 0.017224
127.0.0.1, 2010-02-16 14:34:15, GET, /images/default/show/1, HTTP/1.1, 200, 0.068368
127.0.0.1, 2010-02-16 14:34:15, GET, /images/static/menu.jpg, HTTP/1.1, 404, 0.000502
127.0.0.1, 2010-02-16 14:34:25, GET, /images/default/index, HTTP/1.1, 200, 0.017311
127.0.0.1, 2010-02-16 14:34:38, GET, /images/default/show/1, HTTP/1.1, 200, 0.058014
